sector,subsector,transformer_code,transformer_name,transformer_description,transformer_unit,start_period,maximum_magnitude,strategy_PFLO_NDC,strategy_PFLO_NDC2,strategy_PFLO_NZ,year
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.00782608695652174,2031
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.009782608695652175,2032
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.01173913043478261,2033
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.013695652173913046,2034
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.01565217391304348,2035
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.017608695652173916,2036
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.01956521739130435,2037
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.021521739130434786,2038
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.02347826086956522,2039
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.025434782608695652,2040
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.027391304347826093,2041
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.029347826086956526,2042
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.03130434782608696,2043
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.03326086956521739,2044
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.03521739130434783,2045
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.037173913043478266,2046
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.0391304347826087,2047
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.04108695652173913,2048
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.04304347826086957,2049
AFOLU,AGRC,TFR:AGRC:DEC_CH4_RICE,AGRC: Improve rice management,Reduce :math:`\text{CH}_4` emissions from rice production by 45% due to improved management and reduced flooding.,Fractional reduction in methane emitted from rice production,12,0.0,0.0,0.0,0.045000000000000005,2050
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2015
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2016
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2017
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2018
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2019
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2020
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2021
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2022
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2023
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2024
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2025
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2026
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0,2027
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.002173913043478261,2028
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.004347826086956522,2029
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.006521739130434783,2030
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.008695652173913044,2031
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.010869565217391304,2032
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.013043478260869566,2033
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.015217391304347828,2034
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.017391304347826087,2035
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.01956521739130435,2036
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.021739130434782608,2037
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.02391304347826087,2038
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.026086956521739132,2039
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.02826086956521739,2040
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.030434782608695657,2041
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.03260869565217391,2042
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.034782608695652174,2043
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.03695652173913044,2044
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.0391304347826087,2045
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.04130434782608696,2046
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.043478260869565216,2047
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.04565217391304348,2048
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.04782608695652174,2049
AFOLU,AGRC,TFR:AGRC:DEC_EXPORTS,AGRC: Decrease Exports,Decrease agricultural exports by 50% (relative to final time period),Fractional reduction in agricultural exports,12,0.0,0.0,0.0,0.05,2050
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2015
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2016
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2017
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2018
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2019
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2020
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2021
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2022
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2023
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2024
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2025
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2026
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0,2027
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.0013043478260869564,2028
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.002608695652173913,2029
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.003913043478260869,2030
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.005217391304347826,2031
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.006521739130434782,2032
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.007826086956521738,2033
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.009130434782608696,2034
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.010434782608695651,2035
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.01173913043478261,2036
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.013043478260869565,2037
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.014347826086956521,2038
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.015652173913043476,2039
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.016956521739130433,2040
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.018260869565217393,2041
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.019565217391304346,2042
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.020869565217391303,2043
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.02217391304347826,2044
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.02347826086956522,2045
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.024782608695652172,2046
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.02608695652173913,2047
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.027391304347826086,2048
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.028695652173913042,2049
AFOLU,AGRC,TFR:AGRC:DEC_LOSSES_SUPPLY_CHAIN,AGRC: Reduce supply chain losses,Reduce waste food waste in the agricultural (crop) supply chain (pre-consumer),Fractional reduction in food waste in supply chain,12,0.0,0.0,0.0,0.03,2050
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2015
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2016
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2017
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2018
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2019
AFOLU,LNDU,TFR:LNDU:DEC_DEFORESTATION,LNDU: Stop deforestation,Halt deforestation of primary and secondary forests,Target transition probability for forest classes remaining that class (closer to 1 means less loss),12,0.0,0.0,0.0,0.0,2020
